order_id,customer_id,product_id,order_date,quantity,total_amount,discount_code,status
393,918,24,2025-11-03 12:41:58,1,206.57,HOLIDAY,COMPLETED
394,77,38,2025-12-28 15:03:58,1,223.03,,COMPLETED
395,872,21,2025-10-01 12:29:58,2,180.14,SAVE20,COMPLETED
396,77,13,2025-05-22 07:42:58,1,48.61,SAVE20,COMPLETED
397,417,8,2025-12-13 01:25:58,1,352.09,SAVE20,COMPLETED
398,123,6,2025-06-02 10:55:58,2,431.12,,COMPLETED
399,336,10,2025-04-29 11:51:58,4,221.8,,COMPLETED
400,307,17,2025-06-10 14:01:58,3,1303.74,,COMPLETED
401,824,9,2025-05-14 13:39:58,2,231.0,,COMPLETED
402,411,24,2026-02-28 10:17:58,1,206.57,,COMPLETED
403,67,13,2026-02-07 04:27:58,1,48.61,,COMPLETED
404,473,4,2025-06-08 08:03:58,2,111.82,SAVE20,COMPLETED
405,700,28,2025-06-10 00:49:58,3,822.3,WELCOME10,COMPLETED
406,153,3,2026-01-22 09:15:58,1,52.6,SAVE20,COMPLETED
407,564,31,2025-04-13 15:53:58,1,54.55,,COMPLETED
408,817,34,2025-07-19 10:27:58,1,498.1,SAVE20,COMPLETED
409,368,31,2025-12-17 04:58:58,3,163.65,SAVE20,COMPLETED
410,27,21,2026-01-12 20:37:58,3,270.21,,COMPLETED
411,484,34,2025-09-13 07:50:58,4,1992.4,,COMPLETED
412,273,35,2025-04-10 21:12:58,2,863.56,WELCOME10,CANCELLED
413,866,12,2025-06-11 21:13:58,1,272.75,,COMPLETED
414,718,23,2025-12-29 07:45:58,1,122.23,SAVE20,COMPLETED
415,180,32,2025-04-01 15:39:58,1,84.89,,COMPLETED
416,1,22,2026-01-21 20:27:58,1,117.61,WELCOME10,COMPLETED
417,152,38,2026-03-08 18:25:58,1,223.03,,COMPLETED
418,965,43,2025-10-02 07:42:58,1,477.21,,RETURNED
419,750,28,2026-02-04 05:17:58,1,274.1,,COMPLETED
420,835,12,2025-09-22 23:22:58,1,272.75,,COMPLETED
421,972,45,2026-01-01 02:30:58,5,2326.3,,COMPLETED
422,944,40,2025-07-05 10:12:58,1,457.19,,COMPLETED
423,80,16,2025-09-06 23:46:58,1,388.8,HOLIDAY,COMPLETED
424,747,22,2025-10-27 13:52:58,1,117.61,WELCOME10,COMPLETED
425,111,47,2025-03-13 15:00:58,1,474.01,,PENDING
426,505,25,2025-09-09 07:00:58,1,439.42,,COMPLETED
427,704,15,2025-06-05 03:40:58,2,710.48,WELCOME10,COMPLETED
428,268,7,2025-04-19 23:46:58,3,1219.86,HOLIDAY,COMPLETED
429,965,6,2025-09-03 09:15:58,3,646.68,SAVE20,CANCELLED
430,169,39,2025-10-21 18:39:58,1,486.23,,COMPLETED
431,568,47,2025-12-14 22:18:58,1,474.01,,COMPLETED
432,586,36,2025-11-19 17:39:58,1,344.04,,COMPLETED
433,678,41,2026-01-15 04:48:58,1,422.42,,COMPLETED
434,84,31,2025-05-11 23:26:58,1,54.55,,COMPLETED
435,658,35,2025-09-27 18:59:58,3,1295.34,,COMPLETED
436,270,29,2025-11-06 21:50:58,2,899.86,,COMPLETED
437,684,7,2025-04-26 10:58:58,2,813.24,,COMPLETED
438,63,25,2025-12-06 03:10:58,1,439.42,,PENDING
439,488,20,2025-04-23 02:33:58,3,925.41,,COMPLETED
440,530,37,2026-02-23 08:45:58,1,386.61,,CANCELLED
441,172,14,2025-06-19 17:38:58,1,443.87,,RETURNED
442,643,10,2026-01-11 21:56:58,3,166.35,,COMPLETED
443,407,36,2025-08-26 22:09:58,1,344.04,HOLIDAY,COMPLETED
444,536,27,2025-05-10 02:45:58,1,80.01,,COMPLETED
445,104,19,2025-12-13 01:32:58,1,184.08,,COMPLETED
446,624,31,2025-04-01 18:53:58,1,54.55,,COMPLETED
447,901,22,2026-03-01 20:39:58,2,235.22,WELCOME10,COMPLETED
448,838,20,2025-08-19 22:29:58,1,308.47,,COMPLETED
449,998,48,2025-10-25 23:53:58,2,819.7,,COMPLETED
450,936,27,2025-11-17 06:31:58,1,80.01,,COMPLETED
451,68,20,2026-03-12 06:01:58,1,308.47,,COMPLETED
452,853,13,2025-04-11 20:38:58,1,48.61,,COMPLETED
453,378,30,2025-11-27 02:16:58,3,1496.07,,COMPLETED
454,609,29,2025-06-12 05:13:58,1,449.93,,COMPLETED
455,265,48,2026-02-28 15:54:58,1,409.85,,PENDING
456,799,14,2025-07-05 09:50:58,1,443.87,,COMPLETED
457,21,50,2026-02-25 14:06:58,3,1421.88,,COMPLETED
458,230,17,2026-01-18 23:21:58,4,1738.32,SAVE20,PENDING
459,873,23,2025-11-03 21:49:58,1,122.23,,COMPLETED
460,524,43,2025-09-21 07:17:58,1,477.21,WELCOME10,COMPLETED
461,494,5,2025-09-01 22:16:58,1,23.0,WELCOME10,COMPLETED
462,976,42,2025-08-12 19:45:58,1,84.89,,COMPLETED
463,822,39,2025-10-06 10:56:58,1,486.23,HOLIDAY,COMPLETED
464,303,17,2025-10-14 02:00:58,2,869.16,WELCOME10,COMPLETED
465,228,44,2025-12-12 10:26:58,1,303.48,,COMPLETED
466,175,43,2025-12-23 18:54:58,1,477.21,HOLIDAY,COMPLETED
467,828,36,2025-06-15 11:33:58,1,344.04,,COMPLETED
468,763,20,2025-10-14 23:59:58,1,308.47,SAVE20,PENDING
469,482,4,2026-02-01 08:13:58,3,167.73,SAVE20,PENDING
470,513,8,2026-02-25 02:09:58,1,352.09,,COMPLETED
471,206,22,2025-10-09 08:33:58,3,352.83,,COMPLETED
472,733,12,2025-04-24 04:57:58,1,272.75,WELCOME10,COMPLETED
473,5,29,2025-07-31 20:24:58,2,899.86,SAVE20,COMPLETED
474,799,6,2025-05-19 09:03:58,1,215.56,SAVE20,RETURNED
475,393,1,2025-04-02 06:48:58,2,44.52,WELCOME10,COMPLETED
476,544,13,2025-03-23 10:36:58,1,48.61,,COMPLETED
477,353,20,2025-05-18 17:00:58,1,308.47,,COMPLETED
478,47,20,2025-08-09 04:22:58,1,308.47,SAVE20,PENDING
479,138,22,2025-11-19 01:24:58,1,117.61,,COMPLETED
480,745,9,2025-06-30 12:37:58,1,115.5,,COMPLETED
481,667,3,2025-09-22 09:52:58,2,105.2,,RETURNED
482,678,7,2026-02-10 13:39:58,1,406.62,SAVE20,COMPLETED
483,561,17,2025-11-11 11:45:58,1,434.58,WELCOME10,COMPLETED
484,104,43,2025-12-04 22:15:58,1,477.21,SAVE20,COMPLETED
485,108,33,2026-01-23 16:54:58,1,302.24,SAVE20,COMPLETED
486,205,50,2025-07-26 05:48:58,1,473.96,WELCOME10,COMPLETED
487,562,32,2025-06-28 12:35:58,1,84.89,,COMPLETED
488,92,8,2026-01-01 11:07:58,1,352.09,,COMPLETED
489,741,7,2025-07-23 09:50:58,1,406.62,WELCOME10,COMPLETED
490,103,12,2025-04-02 22:59:58,2,545.5,SAVE20,COMPLETED
491,98,49,2025-04-05 14:30:58,1,385.26,WELCOME10,COMPLETED
492,449,40,2025-07-29 12:41:58,1,457.19,,COMPLETED
493,410,30,2025-07-31 02:20:58,3,1496.07,,PENDING
494,171,8,2025-05-20 12:22:58,1,352.09,,COMPLETED
495,605,31,2025-12-30 11:04:58,1,54.55,WELCOME10,COMPLETED
496,884,44,2025-05-19 05:34:58,1,303.48,SAVE20,COMPLETED
497,268,42,2025-08-20 14:21:58,3,254.67,HOLIDAY,PENDING
498,532,34,2026-03-01 12:15:58,1,498.1,SAVE20,COMPLETED
499,693,42,2025-09-26 18:29:58,2,169.78,,COMPLETED
500,161,33,2025-11-09 05:31:58,1,302.24,WELCOME10,COMPLETED
501,994,18,2025-04-08 05:50:58,1,321.49,SAVE20,COMPLETED
502,81,30,2025-10-27 08:04:58,1,498.69,SAVE20,COMPLETED
503,510,48,2026-02-10 13:42:58,1,409.85,,COMPLETED
504,846,6,2026-01-17 09:16:58,1,215.56,HOLIDAY,COMPLETED
505,974,22,2025-09-15 15:28:58,1,117.61,WELCOME10,COMPLETED
506,635,39,2025-11-11 12:18:58,1,486.23,,COMPLETED
507,675,15,2025-03-14 23:58:58,2,710.48,,COMPLETED
508,719,7,2025-04-05 19:07:58,1,406.62,,COMPLETED
509,201,13,2025-05-14 01:49:58,1,48.61,HOLIDAY,COMPLETED
510,776,27,2025-04-06 10:29:58,1,80.01,SAVE20,COMPLETED
511,604,33,2025-05-21 04:36:58,1,302.24,,CANCELLED
512,859,38,2025-11-16 06:25:58,3,669.09,HOLIDAY,COMPLETED
513,749,9,2025-05-06 02:18:58,1,115.5,,PENDING
514,429,39,2026-03-02 20:53:58,1,486.23,WELCOME10,COMPLETED
515,137,9,2025-10-11 09:20:58,3,346.5,,COMPLETED
516,322,46,2025-12-22 09:49:58,1,127.33,,COMPLETED
517,689,9,2026-03-12 09:47:58,1,115.5,,COMPLETED
518,361,36,2025-11-14 08:12:58,3,1032.12,,COMPLETED
519,862,35,2025-08-07 03:27:58,1,431.78,,COMPLETED
520,55,43,2025-04-10 19:53:58,2,954.42,WELCOME10,COMPLETED
521,150,4,2026-03-01 22:49:58,2,111.82,WELCOME10,COMPLETED
522,105,40,2026-02-22 13:11:58,3,1371.57,,COMPLETED
523,816,45,2025-08-08 12:18:58,1,465.26,SAVE20,COMPLETED
524,808,44,2025-08-21 06:39:58,1,303.48,,COMPLETED
525,800,29,2025-07-07 10:21:58,2,899.86,,COMPLETED
526,618,13,2025-06-20 23:04:58,1,48.61,,RETURNED
527,753,33,2025-05-14 01:38:58,1,302.24,,COMPLETED
528,867,17,2025-03-16 00:05:58,2,869.16,,COMPLETED
529,331,39,2025-04-09 10:15:58,2,972.46,SAVE20,COMPLETED
530,564,23,2025-04-20 11:56:58,1,122.23,,COMPLETED
531,518,11,2025-10-12 07:10:58,1,305.83,,PENDING
532,680,22,2025-08-30 00:54:58,1,117.61,,COMPLETED
533,665,1,2025-05-11 10:58:58,1,22.26,,COMPLETED
534,329,25,2025-05-11 01:52:58,1,439.42,,CANCELLED
535,842,50,2025-09-21 06:27:58,1,473.96,,COMPLETED
536,668,13,2025-08-25 05:41:58,3,145.83,,COMPLETED
537,642,5,2025-06-29 11:16:58,2,46.0,,COMPLETED
538,849,45,2025-10-22 10:28:58,3,1395.78,,COMPLETED
539,340,3,2025-04-26 15:39:58,1,52.6,,COMPLETED
540,842,15,2025-07-24 03:00:58,1,355.24,SAVE20,COMPLETED
541,399,44,2025-05-13 06:36:58,1,303.48,HOLIDAY,COMPLETED
542,718,5,2025-09-13 05:42:58,1,23.0,,COMPLETED
543,784,29,2025-09-25 02:28:58,1,449.93,,COMPLETED
544,140,48,2025-09-30 06:54:58,4,1639.4,WELCOME10,COMPLETED
545,937,47,2026-02-08 00:36:58,1,474.01,,COMPLETED
546,587,39,2025-10-01 07:11:58,3,1458.69,,COMPLETED
547,926,47,2025-09-05 20:02:58,3,1422.03,,COMPLETED
548,632,17,2025-06-20 16:47:58,1,434.58,,COMPLETED
549,563,5,2025-08-09 10:40:58,1,23.0,HOLIDAY,COMPLETED
550,975,22,2025-09-11 18:18:58,1,117.61,WELCOME10,COMPLETED
551,922,13,2025-08-23 05:04:58,1,48.61,,COMPLETED
552,580,37,2025-09-16 00:03:58,1,386.61,,COMPLETED
553,730,48,2026-02-05 02:53:58,2,819.7,HOLIDAY,COMPLETED
554,899,31,2025-11-05 03:58:58,2,109.1,,COMPLETED
555,662,39,2025-04-23 22:30:58,2,972.46,WELCOME10,COMPLETED
556,642,5,2025-04-20 14:30:58,1,23.0,,COMPLETED
557,788,38,2025-06-29 15:11:58,1,223.03,,COMPLETED
558,375,26,2025-07-06 08:22:58,3,611.58,SAVE20,COMPLETED
559,93,26,2025-09-16 05:36:58,1,203.86,,COMPLETED
560,164,12,2025-12-28 08:18:58,3,818.25,HOLIDAY,COMPLETED
561,962,23,2025-04-02 21:24:58,1,122.23,WELCOME10,COMPLETED
562,44,43,2025-06-27 06:34:58,2,954.42,SAVE20,CANCELLED
563,903,3,2025-04-03 09:56:58,1,52.6,,COMPLETED
564,558,37,2025-06-11 02:17:58,1,386.61,,COMPLETED
565,997,15,2025-12-03 01:58:58,2,710.48,SAVE20,COMPLETED
566,909,39,2025-03-17 06:32:58,1,486.23,,COMPLETED
567,659,18,2025-06-29 17:47:58,1,321.49,HOLIDAY,COMPLETED
568,831,22,2025-05-11 05:19:58,1,117.61,,COMPLETED
569,854,27,2025-03-24 20:38:58,1,80.01,,COMPLETED
570,41,37,2025-05-27 14:46:58,1,386.61,,RETURNED
571,614,37,2026-02-02 14:32:58,2,773.22,,COMPLETED
572,622,31,2025-11-14 18:50:58,2,109.1,,COMPLETED
573,187,40,2026-02-14 05:52:58,1,457.19,SAVE20,COMPLETED
574,71,15,2025-09-23 01:44:58,1,355.24,,PENDING
575,517,44,2025-10-13 18:14:58,1,303.48,,COMPLETED
576,899,35,2025-11-25 16:41:58,1,431.78,,COMPLETED
577,2,50,2026-02-24 10:03:58,1,473.96,,COMPLETED
578,440,15,2025-11-15 01:58:58,1,355.24,SAVE20,COMPLETED
579,489,50,2025-07-10 15:54:58,1,473.96,WELCOME10,COMPLETED
580,727,48,2025-03-17 08:09:58,1,409.85,SAVE20,COMPLETED
581,705,21,2025-10-09 00:42:58,1,90.07,WELCOME10,PENDING
582,434,37,2025-09-17 08:53:58,5,1933.05,,COMPLETED
583,803,36,2025-11-15 18:59:58,1,344.04,WELCOME10,RETURNED
584,592,23,2026-03-10 02:23:58,1,122.23,HOLIDAY,COMPLETED
585,802,45,2025-06-03 16:49:58,1,465.26,,COMPLETED
586,701,46,2025-04-08 19:00:58,4,509.32,,COMPLETED
587,483,39,2025-10-21 15:40:58,1,486.23,,COMPLETED
588,742,25,2025-10-05 09:17:58,1,439.42,,COMPLETED
589,450,1,2025-06-25 11:35:58,2,44.52,,COMPLETED
590,614,33,2025-12-03 11:50:58,1,302.24,WELCOME10,COMPLETED
591,1,11,2025-04-26 22:25:58,1,305.83,SAVE20,COMPLETED
592,531,1,2026-03-08 16:34:58,1,22.26,,COMPLETED
593,937,38,2025-09-08 01:28:58,1,223.03,SAVE20,CANCELLED
594,589,1,2025-07-24 19:02:58,1,22.26,,COMPLETED
595,970,8,2025-11-30 22:32:58,1,352.09,,COMPLETED
596,387,37,2025-11-15 21:24:58,1,386.61,,COMPLETED
597,601,2,2025-11-14 16:52:58,1,78.37,HOLIDAY,COMPLETED
598,820,21,2025-10-11 01:09:58,1,90.07,,COMPLETED
599,409,44,2025-09-04 16:11:58,3,910.44,WELCOME10,COMPLETED
600,916,37,2025-07-28 19:23:58,1,386.61,SAVE20,COMPLETED
601,241,48,2025-07-14 21:49:58,1,409.85,,COMPLETED
602,798,7,2025-05-13 16:19:58,4,1626.48,,COMPLETED
603,878,35,2025-04-04 04:59:58,1,431.78,,PENDING
604,503,12,2025-11-29 22:01:58,1,272.75,,COMPLETED
605,434,31,2025-12-14 15:08:58,1,54.55,SAVE20,RETURNED
606,716,34,2025-11-04 00:20:58,1,498.1,SAVE20,COMPLETED
607,334,24,2026-01-20 21:47:58,1,206.57,WELCOME10,COMPLETED
608,628,22,2025-09-16 19:07:58,1,117.61,,COMPLETED
609,374,26,2025-08-04 03:47:58,1,203.86,,COMPLETED
610,824,16,2025-12-23 03:30:58,1,388.8,HOLIDAY,COMPLETED
611,826,1,2025-06-12 03:07:58,1,22.26,SAVE20,COMPLETED
612,576,37,2025-04-07 01:42:58,1,386.61,,COMPLETED
613,488,41,2025-05-02 04:23:58,1,422.42,WELCOME10,COMPLETED
614,955,17,2025-09-05 14:02:58,1,434.58,,COMPLETED
615,665,35,2025-06-10 22:58:58,1,431.78,,COMPLETED
616,81,25,2026-01-21 23:05:58,1,439.42,,COMPLETED
617,951,22,2025-10-15 10:15:58,1,117.61,,COMPLETED
618,234,21,2025-08-23 09:54:58,2,180.14,WELCOME10,PENDING
619,800,24,2026-01-08 06:04:58,1,206.57,,COMPLETED
620,241,43,2025-07-20 13:20:58,2,954.42,,COMPLETED
621,98,5,2025-11-11 06:39:58,1,23.0,,COMPLETED
622,86,7,2025-07-26 08:45:58,1,406.62,WELCOME10,COMPLETED
623,756,19,2025-10-26 09:44:58,1,184.08,,COMPLETED
624,366,21,2025-11-12 04:31:58,1,90.07,,COMPLETED
625,993,45,2025-12-14 19:13:58,1,465.26,,COMPLETED
626,547,20,2025-09-07 05:10:58,1,308.47,SAVE20,COMPLETED
627,423,17,2025-05-31 22:36:58,1,434.58,WELCOME10,COMPLETED
628,548,1,2026-03-01 05:24:58,1,22.26,SAVE20,COMPLETED
629,612,15,2025-03-17 06:59:58,1,355.24,SAVE20,COMPLETED
630,733,48,2026-02-07 02:29:58,1,409.85,,COMPLETED
631,246,34,2026-01-21 12:19:58,1,498.1,SAVE20,COMPLETED
632,71,12,2025-05-21 22:43:58,1,272.75,WELCOME10,COMPLETED
633,504,13,2025-08-24 13:45:58,1,48.61,,RETURNED
634,289,18,2025-05-17 12:04:58,2,642.98,,COMPLETED
635,506,14,2025-09-05 02:55:58,2,887.74,WELCOME10,COMPLETED
636,811,3,2025-08-29 16:29:58,2,105.2,,COMPLETED
637,402,5,2025-12-17 04:47:58,1,23.0,SAVE20,COMPLETED
638,125,50,2026-03-13 21:00:58,2,947.92,,COMPLETED
639,35,13,2025-11-04 13:25:58,1,48.61,SAVE20,COMPLETED
640,985,20,2025-08-25 19:16:58,2,616.94,WELCOME10,COMPLETED
641,306,13,2025-09-13 15:31:58,1,48.61,,COMPLETED
642,333,1,2025-06-06 22:13:58,1,22.26,,RETURNED
643,596,45,2025-11-12 12:14:58,1,465.26,,COMPLETED
644,94,44,2026-01-24 00:35:58,4,1213.92,,COMPLETED
645,158,45,2025-12-12 16:44:58,1,465.26,,COMPLETED
646,775,23,2025-10-24 12:48:58,1,122.23,WELCOME10,COMPLETED
647,257,3,2025-11-17 12:04:58,1,52.6,,COMPLETED
648,557,23,2025-08-26 13:05:58,1,122.23,,COMPLETED
649,461,19,2025-07-26 06:59:58,1,184.08,,COMPLETED
650,20,40,2025-09-16 08:51:58,1,457.19,HOLIDAY,RETURNED
651,839,25,2025-06-19 06:19:58,1,439.42,,COMPLETED
652,420,42,2025-08-24 16:42:58,1,84.89,,COMPLETED
653,133,12,2025-03-29 19:42:58,1,272.75,,COMPLETED
654,857,25,2026-02-13 05:09:58,1,439.42,,COMPLETED
655,621,46,2025-04-18 14:35:58,3,381.99,,COMPLETED
656,655,4,2025-09-14 07:23:58,3,167.73,WELCOME10,COMPLETED
657,60,40,2025-07-28 05:38:58,2,914.38,,CANCELLED
658,984,34,2025-05-01 17:22:58,1,498.1,,COMPLETED
659,673,16,2025-12-30 09:47:58,1,388.8,,COMPLETED
660,654,37,2025-09-13 11:05:58,2,773.22,,COMPLETED
661,185,36,2025-10-05 05:57:58,1,344.04,WELCOME10,CANCELLED
662,564,21,2025-09-20 03:24:58,1,90.07,,COMPLETED
663,559,14,2025-09-22 07:35:58,2,887.74,SAVE20,COMPLETED
664,407,1,2025-03-30 23:14:58,1,22.26,WELCOME10,COMPLETED
665,228,14,2025-08-21 14:25:58,2,887.74,,COMPLETED
666,585,37,2025-05-31 16:38:58,1,386.61,,COMPLETED
667,911,38,2025-07-18 20:52:58,2,446.06,,COMPLETED
668,940,14,2025-04-22 12:56:58,2,887.74,SAVE20,COMPLETED
669,707,45,2026-01-02 17:14:58,1,465.26,HOLIDAY,COMPLETED
670,391,6,2025-04-10 23:58:58,3,646.68,SAVE20,CANCELLED
671,124,50,2025-07-08 13:17:58,2,947.92,HOLIDAY,COMPLETED
672,392,4,2025-08-17 05:38:58,1,55.91,WELCOME10,COMPLETED
673,227,10,2025-04-08 11:22:58,5,277.25,,COMPLETED
674,93,15,2025-10-20 23:26:58,1,355.24,WELCOME10,COMPLETED
675,586,48,2025-04-08 07:01:58,1,409.85,,COMPLETED
676,715,9,2025-05-22 05:11:58,1,115.5,,COMPLETED
677,575,40,2025-12-06 20:51:58,1,457.19,WELCOME10,COMPLETED
678,590,6,2025-05-10 11:02:58,1,215.56,,COMPLETED
679,609,42,2025-03-25 22:46:58,5,424.45,,COMPLETED
680,46,15,2025-06-24 10:59:58,1,355.24,,COMPLETED
681,249,40,2025-05-27 22:36:58,1,457.19,WELCOME10,COMPLETED
682,24,22,2025-06-29 13:10:58,1,117.61,,COMPLETED
683,748,10,2026-03-04 12:18:58,1,55.45,WELCOME10,COMPLETED
684,291,13,2026-03-05 08:53:58,1,48.61,,COMPLETED
685,278,43,2026-02-14 01:31:58,1,477.21,,COMPLETED
686,390,33,2026-03-11 17:33:58,1,302.24,,COMPLETED
687,990,30,2025-12-26 11:37:58,1,498.69,WELCOME10,COMPLETED
688,763,11,2025-03-23 01:19:58,1,305.83,,RETURNED
689,514,18,2025-04-14 09:52:58,3,964.47,,CANCELLED
690,231,10,2025-09-04 02:18:58,1,55.45,,RETURNED
691,628,41,2026-02-27 21:02:58,1,422.42,SAVE20,RETURNED
692,932,39,2025-08-29 04:10:58,1,486.23,,COMPLETED
693,820,13,2025-05-22 23:20:58,2,97.22,SAVE20,RETURNED
694,1000,50,2025-05-27 10:35:58,1,473.96,WELCOME10,COMPLETED
695,546,47,2025-05-12 18:56:58,2,948.02,HOLIDAY,COMPLETED
696,327,27,2025-10-09 23:04:58,2,160.02,,COMPLETED
697,110,9,2025-06-15 14:24:58,5,577.5,,COMPLETED
698,237,39,2025-07-09 21:19:58,1,486.23,HOLIDAY,COMPLETED
699,138,33,2026-01-17 05:21:58,1,302.24,SAVE20,COMPLETED
700,141,11,2025-06-19 20:38:58,1,305.83,WELCOME10,RETURNED
701,228,48,2026-02-19 20:24:58,1,409.85,SAVE20,PENDING
702,502,45,2025-08-27 04:32:58,1,465.26,,COMPLETED
703,845,25,2025-08-21 02:15:58,3,1318.26,,COMPLETED
704,468,3,2025-07-17 06:10:58,1,52.6,,COMPLETED
705,784,41,2025-04-07 19:54:58,1,422.42,WELCOME10,COMPLETED
706,433,19,2026-01-20 15:20:58,1,184.08,SAVE20,COMPLETED
707,463,6,2025-11-24 16:47:58,2,431.12,SAVE20,COMPLETED
708,462,2,2025-06-13 04:13:58,3,235.11,SAVE20,COMPLETED
709,332,45,2026-02-09 12:26:58,1,465.26,,COMPLETED
710,461,41,2025-09-14 16:09:58,2,844.84,SAVE20,COMPLETED
711,45,50,2025-06-09 00:12:58,3,1421.88,,PENDING
712,184,50,2026-03-12 15:02:58,1,473.96,WELCOME10,COMPLETED
713,121,9,2025-06-24 14:15:58,2,231.0,SAVE20,COMPLETED
714,511,35,2025-03-16 09:32:58,1,431.78,,COMPLETED
715,465,27,2025-10-25 16:14:58,1,80.01,,COMPLETED
716,644,36,2025-06-27 14:47:58,1,344.04,,COMPLETED
717,34,43,2026-01-03 08:55:58,1,477.21,,COMPLETED
718,183,11,2026-02-20 23:15:58,1,305.83,SAVE20,COMPLETED
719,369,3,2025-04-29 22:56:58,1,52.6,,COMPLETED
720,864,36,2025-04-15 23:06:58,1,344.04,WELCOME10,COMPLETED
721,538,14,2026-03-04 20:15:58,1,443.87,SAVE20,COMPLETED
722,620,46,2025-08-08 03:14:58,2,254.66,,COMPLETED
723,639,23,2025-05-19 09:12:58,1,122.23,SAVE20,COMPLETED
724,905,40,2025-07-11 11:54:58,4,1828.76,,COMPLETED
725,641,8,2025-06-28 09:02:58,1,352.09,WELCOME10,COMPLETED
726,653,14,2025-03-19 09:48:58,1,443.87,,COMPLETED
727,519,36,2025-08-25 13:43:58,1,344.04,SAVE20,COMPLETED
728,631,2,2025-06-10 19:57:58,2,156.74,SAVE20,COMPLETED
729,662,9,2025-11-14 18:16:58,1,115.5,SAVE20,COMPLETED
730,424,48,2025-04-11 05:55:58,1,409.85,,COMPLETED
731,214,37,2026-02-27 00:27:58,3,1159.83,,RETURNED
732,288,2,2025-09-03 02:16:58,1,78.37,,COMPLETED
733,192,39,2025-05-11 23:21:58,3,1458.69,WELCOME10,COMPLETED
734,509,16,2025-09-20 04:29:58,4,1555.2,,COMPLETED
735,115,24,2025-04-01 20:34:58,1,206.57,SAVE20,CANCELLED
736,158,13,2025-09-04 05:22:58,3,145.83,WELCOME10,COMPLETED
737,893,7,2025-12-03 10:44:58,1,406.62,SAVE20,COMPLETED
738,886,34,2025-05-11 13:55:58,3,1494.3,WELCOME10,COMPLETED
739,48,7,2025-12-05 11:23:58,1,406.62,,PENDING
740,329,13,2025-06-19 22:53:58,1,48.61,,COMPLETED
741,153,11,2025-07-31 16:36:58,4,1223.32,,COMPLETED
742,563,21,2025-07-29 18:21:58,2,180.14,,COMPLETED
743,628,22,2025-12-15 03:39:58,1,117.61,,COMPLETED
744,393,4,2025-04-27 03:01:58,1,55.91,,COMPLETED
745,341,13,2026-03-14 11:27:58,1,48.61,,COMPLETED
746,833,45,2025-11-07 17:05:58,1,465.26,SAVE20,COMPLETED
747,230,10,2026-01-22 22:34:58,1,55.45,HOLIDAY,CANCELLED
748,339,21,2025-11-01 04:37:58,1,90.07,WELCOME10,COMPLETED
749,867,11,2025-08-05 01:14:58,1,305.83,SAVE20,COMPLETED
750,816,7,2025-08-27 07:17:58,1,406.62,,COMPLETED
751,605,27,2025-07-14 08:51:58,1,80.01,SAVE20,COMPLETED
752,214,45,2026-01-10 03:26:58,5,2326.3,,COMPLETED
753,178,43,2026-02-18 16:23:58,3,1431.63,,COMPLETED
754,475,21,2025-12-22 17:28:58,1,90.07,SAVE20,COMPLETED
755,112,44,2026-01-13 01:56:58,1,303.48,,COMPLETED
756,143,38,2026-02-01 14:24:58,1,223.03,SAVE20,COMPLETED
757,400,40,2026-01-03 03:48:58,1,457.19,WELCOME10,COMPLETED
758,936,44,2025-08-16 03:21:58,5,1517.4,,COMPLETED
759,627,33,2025-10-05 18:30:58,1,302.24,,RETURNED
760,1,46,2025-12-25 00:43:58,3,381.99,,COMPLETED
761,605,26,2026-01-28 00:21:58,1,203.86,SAVE20,COMPLETED
762,679,12,2025-11-11 17:48:58,1,272.75,SAVE20,COMPLETED
763,894,43,2025-05-16 17:36:58,1,477.21,,COMPLETED
764,499,43,2025-10-22 17:41:58,1,477.21,SAVE20,PENDING
765,713,39,2025-10-17 08:47:58,1,486.23,,COMPLETED
766,394,23,2025-07-06 19:03:58,1,122.23,,COMPLETED
767,514,18,2025-10-10 07:12:58,1,321.49,,COMPLETED
768,378,8,2026-01-05 05:20:58,1,352.09,SAVE20,COMPLETED
769,536,40,2025-04-27 21:06:58,1,457.19,HOLIDAY,COMPLETED
770,818,38,2025-08-20 08:39:58,3,669.09,SAVE20,COMPLETED
771,928,31,2026-01-01 12:57:58,1,54.55,WELCOME10,COMPLETED
772,712,39,2025-08-16 13:26:58,1,486.23,HOLIDAY,COMPLETED
773,174,37,2025-04-09 10:54:58,2,773.22,WELCOME10,COMPLETED
774,130,33,2025-04-21 21:52:58,1,302.24,WELCOME10,PENDING
775,15,48,2025-05-10 08:47:58,3,1229.55,HOLIDAY,COMPLETED
776,828,12,2025-07-25 11:51:58,1,272.75,WELCOME10,RETURNED
777,991,10,2026-01-11 18:29:58,1,55.45,SAVE20,COMPLETED
778,451,47,2026-02-02 18:49:58,1,474.01,,COMPLETED
779,774,8,2025-04-08 19:05:58,1,352.09,SAVE20,COMPLETED
780,771,35,2025-07-11 02:19:58,2,863.56,WELCOME10,COMPLETED
781,892,28,2025-03-19 23:35:58,2,548.2,,COMPLETED
782,543,44,2025-04-03 17:34:58,1,303.48,SAVE20,COMPLETED
783,668,18,2025-08-31 21:53:58,2,642.98,,COMPLETED
784,473,50,2026-02-22 12:51:58,2,947.92,,COMPLETED
785,707,12,2025-08-21 06:36:58,1,272.75,,COMPLETED
786,538,7,2026-02-27 03:58:58,1,406.62,WELCOME10,COMPLETED
